year,quarter,entity_type,entity_name,rank,type,count,amount,state
2023,1,district,Durg,2,TOTAL,1618,2496654.0,Chhattisgarh
2023,1,district,Bilaspur,3,TOTAL,1173,1738639.0,Chhattisgarh
2023,1,district,Korba,4,TOTAL,647,969540.0,Chhattisgarh
2023,1,district,Raigarh,5,TOTAL,581,993311.0,Chhattisgarh
2023,1,district,Janjgir Champa,6,TOTAL,418,662015.0,Chhattisgarh
2023,1,district,Rajnandgaon,7,TOTAL,307,513794.0,Chhattisgarh
2023,1,district,Bastar,8,TOTAL,276,517691.0,Chhattisgarh
2023,1,district,Surguja,9,TOTAL,272,444122.0,Chhattisgarh
2023,1,district,Baloda Bazar,10,TOTAL,261,481517.0,Chhattisgarh
2023,2,district,Raipur,1,TOTAL,2650,3689547.0,Chhattisgarh
2023,2,district,Durg,2,TOTAL,1620,2446797.0,Chhattisgarh
2023,2,district,Bilaspur,3,TOTAL,1081,1517472.0,Chhattisgarh
2023,2,district,Raigarh,4,TOTAL,651,1038992.0,Chhattisgarh
2023,2,district,Korba,5,TOTAL,590,918450.0,Chhattisgarh
2023,2,district,Janjgir Champa,6,TOTAL,440,772564.0,Chhattisgarh
2023,2,district,Bastar,7,TOTAL,410,559981.0,Chhattisgarh
2023,2,district,Rajnandgaon,8,TOTAL,341,552029.0,Chhattisgarh
2023,2,district,Surguja,9,TOTAL,292,761839.0,Chhattisgarh
2023,2,district,Mahasamund,10,TOTAL,231,456206.0,Chhattisgarh
2023,3,district,Raipur,1,TOTAL,3101,4008990.0,Chhattisgarh
2023,3,district,Durg,2,TOTAL,1796,2723875.0,Chhattisgarh
2023,3,district,Bilaspur,3,TOTAL,1162,1711627.0,Chhattisgarh
2023,3,district,Raigarh,4,TOTAL,837,1101843.0,Chhattisgarh
2023,3,district,Korba,5,TOTAL,680,1012743.0,Chhattisgarh
2023,3,district,Janjgir Champa,6,TOTAL,456,643042.0,Chhattisgarh
2023,3,district,Rajnandgaon,7,TOTAL,388,655634.0,Chhattisgarh
2023,3,district,Bastar,8,TOTAL,360,557854.0,Chhattisgarh
2023,3,district,Surguja,9,TOTAL,332,550485.0,Chhattisgarh
2023,3,district,Baloda Bazar,10,TOTAL,287,481609.0,Chhattisgarh
2023,4,district,Raipur,1,TOTAL,4216,6830052.0,Chhattisgarh
2023,4,district,Durg,2,TOTAL,2391,4187335.0,Chhattisgarh
2023,4,district,Bilaspur,3,TOTAL,1688,2767222.0,Chhattisgarh
2023,4,district,Korba,4,TOTAL,1325,2428339.0,Chhattisgarh
2023,4,district,Raigarh,5,TOTAL,1001,1543078.0,Chhattisgarh
2023,4,district,Janjgir Champa,6,TOTAL,704,1097171.0,Chhattisgarh
2023,4,district,Bastar,7,TOTAL,612,970907.0,Chhattisgarh
2023,4,district,Rajnandgaon,8,TOTAL,604,985105.0,Chhattisgarh
2023,4,district,Surguja,9,TOTAL,544,1045385.0,Chhattisgarh
2023,4,district,Baloda Bazar,10,TOTAL,415,670178.0,Chhattisgarh
2024,1,district,Raipur,1,TOTAL,4431,6662939.0,Chhattisgarh
2024,1,district,Durg,2,TOTAL,2798,4503702.0,Chhattisgarh
2024,1,district,Bilaspur,3,TOTAL,1885,2705056.0,Chhattisgarh
2024,1,district,Korba,4,TOTAL,1264,2024895.0,Chhattisgarh
2024,1,district,Raigarh,5,TOTAL,1243,1713513.0,Chhattisgarh
2024,1,district,Janjgir Champa,6,TOTAL,847,1175253.0,Chhattisgarh
2024,1,district,Rajnandgaon,7,TOTAL,796,1161349.0,Chhattisgarh
2024,1,district,Bastar,8,TOTAL,652,1182790.0,Chhattisgarh
2024,1,district,Surguja,9,TOTAL,591,1143999.0,Chhattisgarh
2024,1,district,Baloda Bazar,10,TOTAL,579,789583.0,Chhattisgarh
2024,2,district,Raipur,1,TOTAL,3646,6000577.0,Chhattisgarh
2024,2,district,Durg,2,TOTAL,2258,3780232.0,Chhattisgarh
2024,2,district,Bilaspur,3,TOTAL,1489,2337487.0,Chhattisgarh
2024,2,district,Korba,4,TOTAL,1003,1593038.0,Chhattisgarh
2024,2,district,Raigarh,5,TOTAL,979,1397659.0,Chhattisgarh
2024,2,district,Janjgir Champa,6,TOTAL,682,1118473.0,Chhattisgarh
2024,2,district,Rajnandgaon,7,TOTAL,598,1029575.0,Chhattisgarh
2024,2,district,Bastar,8,TOTAL,569,870413.0,Chhattisgarh
2024,2,district,Surguja,9,TOTAL,465,1002603.0,Chhattisgarh
2024,2,district,Baloda Bazar,10,TOTAL,464,729308.0,Chhattisgarh
2024,3,district,Raipur,1,TOTAL,3867,6026487.0,Chhattisgarh
2024,3,district,Durg,2,TOTAL,2213,3720914.0,Chhattisgarh
2024,3,district,Bilaspur,3,TOTAL,1531,2522496.0,Chhattisgarh
2024,3,district,Korba,4,TOTAL,1115,1812021.0,Chhattisgarh
2024,3,district,Raigarh,5,TOTAL,1096,1514472.0,Chhattisgarh
2024,3,district,Bastar,6,TOTAL,634,1101607.0,Chhattisgarh
2024,3,district,Janjgir Champa,7,TOTAL,519,839363.0,Chhattisgarh
2024,3,district,Rajnandgaon,8,TOTAL,441,769805.0,Chhattisgarh
2024,3,district,Surguja,9,TOTAL,425,820022.0,Chhattisgarh
2024,3,district,Balodabazar Bhatapara,10,TOTAL,406,639999.0,Chhattisgarh
2024,4,district,Raipur,1,TOTAL,5081,8313161.0,Chhattisgarh
2024,4,district,Durg,2,TOTAL,3059,5223646.0,Chhattisgarh
2024,4,district,Bilaspur,3,TOTAL,2244,3412964.0,Chhattisgarh
2024,4,district,Korba,4,TOTAL,1736,2793511.0,Chhattisgarh
2024,4,district,Raigarh,5,TOTAL,1377,1983492.0,Chhattisgarh
2024,4,district,Bastar,6,TOTAL,769,1263838.0,Chhattisgarh
2024,4,district,Janjgir Champa,7,TOTAL,763,1264517.0,Chhattisgarh
2024,4,district,Surguja,8,TOTAL,608,1284497.0,Chhattisgarh
2024,4,district,Balodabazar Bhatapara,9,TOTAL,566,751821.0,Chhattisgarh
2024,4,district,Rajnandgaon,10,TOTAL,540,929044.0,Chhattisgarh
2020,2,district,Dadra And Nagar Haveli,1,TOTAL,595,90317.0,Dadra & Nagar Haveli & Daman & Diu
2020,2,district,Daman,2,TOTAL,52,9916.0,Dadra & Nagar Haveli & Daman & Diu
2020,2,district,Diu,3,TOTAL,4,796.0,Dadra & Nagar Haveli & Daman & Diu
2020,3,district,Dadra And Nagar Haveli,1,TOTAL,167,44815.0,Dadra & Nagar Haveli & Daman & Diu
2020,3,district,Daman,2,TOTAL,87,20588.0,Dadra & Nagar Haveli & Daman & Diu
2020,3,district,Diu,3,TOTAL,3,101.0,Dadra & Nagar Haveli & Daman & Diu
2020,4,district,Daman,1,TOTAL,115,95653.0,Dadra & Nagar Haveli & Daman & Diu
2020,4,district,Dadra And Nagar Haveli,2,TOTAL,111,52122.0,Dadra & Nagar Haveli & Daman & Diu
2020,4,district,Diu,3,TOTAL,6,1738.0,Dadra & Nagar Haveli & Daman & Diu
2021,1,district,Daman,1,TOTAL,234,150144.0,Dadra & Nagar Haveli & Daman & Diu
2021,1,district,Dadra And Nagar Haveli,2,TOTAL,216,99979.0,Dadra & Nagar Haveli & Daman & Diu
2021,1,district,Diu,3,TOTAL,17,35568.0,Dadra & Nagar Haveli & Daman & Diu
2021,2,district,Dadra And Nagar Haveli,1,TOTAL,221,107039.0,Dadra & Nagar Haveli & Daman & Diu
2021,2,district,Daman,2,TOTAL,141,165741.0,Dadra & Nagar Haveli & Daman & Diu
2021,2,district,Diu,3,TOTAL,6,2858.0,Dadra & Nagar Haveli & Daman & Diu
2021,3,district,Dadra And Nagar Haveli,1,TOTAL,191,125786.0,Dadra & Nagar Haveli & Daman & Diu
2021,3,district,Daman,2,TOTAL,157,143938.0,Dadra & Nagar Haveli & Daman & Diu
2021,3,district,Diu,3,TOTAL,12,3872.0,Dadra & Nagar Haveli & Daman & Diu
2021,4,district,Dadra And Nagar Haveli,1,TOTAL,244,207499.0,Dadra & Nagar Haveli & Daman & Diu
2021,4,district,Daman,2,TOTAL,168,179850.0,Dadra & Nagar Haveli & Daman & Diu
2021,4,district,Diu,3,TOTAL,9,38035.0,Dadra & Nagar Haveli & Daman & Diu
2022,1,district,Dadra And Nagar Haveli,1,TOTAL,281,337073.0,Dadra & Nagar Haveli & Daman & Diu
2022,1,district,Daman,2,TOTAL,197,337912.0,Dadra & Nagar Haveli & Daman & Diu
2022,1,district,Diu,3,TOTAL,15,45756.0,Dadra & Nagar Haveli & Daman & Diu
2022,2,district,Dadra And Nagar Haveli,1,TOTAL,260,354974.0,Dadra & Nagar Haveli & Daman & Diu
2022,2,district,Daman,2,TOTAL,167,286329.0,Dadra & Nagar Haveli & Daman & Diu
2022,2,district,Diu,3,TOTAL,11,45554.0,Dadra & Nagar Haveli & Daman & Diu
2022,3,district,Dadra And Nagar Haveli,1,TOTAL,519,593259.0,Dadra & Nagar Haveli & Daman & Diu
2022,3,district,Daman,2,TOTAL,177,366241.0,Dadra & Nagar Haveli & Daman & Diu
2022,3,district,Diu,3,TOTAL,11,24276.0,Dadra & Nagar Haveli & Daman & Diu
2022,4,district,Dadra And Nagar Haveli,1,TOTAL,610,762921.0,Dadra & Nagar Haveli & Daman & Diu
2022,4,district,Daman,2,TOTAL,238,442560.0,Dadra & Nagar Haveli & Daman & Diu
2022,4,district,Diu,3,TOTAL,23,67147.0,Dadra & Nagar Haveli & Daman & Diu
2023,1,district,Dadra And Nagar Haveli,1,TOTAL,598,810733.0,Dadra & Nagar Haveli & Daman & Diu
2023,1,district,Daman,2,TOTAL,185,348075.0,Dadra & Nagar Haveli & Daman & Diu
2023,1,district,Diu,3,TOTAL,16,56360.0,Dadra & Nagar Haveli & Daman & Diu
2023,2,district,Dadra And Nagar Haveli,1,TOTAL,492,621719.0,Dadra & Nagar Haveli & Daman & Diu
2023,2,district,Daman,2,TOTAL,175,350870.0,Dadra & Nagar Haveli & Daman & Diu
2023,2,district,Diu,3,TOTAL,27,86164.0,Dadra & Nagar Haveli & Daman & Diu
2023,3,district,Dadra And Nagar Haveli,1,TOTAL,600,777222.0,Dadra & Nagar Haveli & Daman & Diu
2023,3,district,Daman,2,TOTAL,349,511452.0,Dadra & Nagar Haveli & Daman & Diu
2023,3,district,Diu,3,TOTAL,20,44429.0,Dadra & Nagar Haveli & Daman & Diu
2023,4,district,Dadra And Nagar Haveli,1,TOTAL,833,1306915.0,Dadra & Nagar Haveli & Daman & Diu
2023,4,district,Daman,2,TOTAL,360,601684.0,Dadra & Nagar Haveli & Daman & Diu
2023,4,district,Diu,3,TOTAL,14,65268.0,Dadra & Nagar Haveli & Daman & Diu
2024,1,district,Dadra And Nagar Haveli,1,TOTAL,873,1200123.0,Dadra & Nagar Haveli & Daman & Diu
2024,1,district,Daman,2,TOTAL,417,686036.0,Dadra & Nagar Haveli & Daman & Diu
2024,1,district,Diu,3,TOTAL,5,22350.0,Dadra & Nagar Haveli & Daman & Diu
2024,2,district,Dadra And Nagar Haveli,1,TOTAL,640,869291.0,Dadra & Nagar Haveli & Daman & Diu
2024,2,district,Daman,2,TOTAL,344,461012.0,Dadra & Nagar Haveli & Daman & Diu
2024,2,district,Diu,3,TOTAL,24,36956.0,Dadra & Nagar Haveli & Daman & Diu
2024,3,district,Dadra And Nagar Haveli,1,TOTAL,689,926765.0,Dadra & Nagar Haveli & Daman & Diu
2024,3,district,Daman,2,TOTAL,341,611393.0,Dadra & Nagar Haveli & Daman & Diu
2024,3,district,Diu,3,TOTAL,22,64711.0,Dadra & Nagar Haveli & Daman & Diu
2024,4,district,Dadra And Nagar Haveli,1,TOTAL,1045,1494562.0,Dadra & Nagar Haveli & Daman & Diu
2024,4,district,Daman,2,TOTAL,437,748001.0,Dadra & Nagar Haveli & Daman & Diu
2024,4,district,Diu,3,TOTAL,21,49966.0,Dadra & Nagar Haveli & Daman & Diu
2020,2,district,West,1,TOTAL,2159,341511.0,Delhi
2020,2,district,South East Delhi,2,TOTAL,1438,232946.0,Delhi
2020,2,district,South,3,TOTAL,1251,206601.0,Delhi
2020,2,district,East,4,TOTAL,1247,188078.0,Delhi
2020,2,district,North West,5,TOTAL,1148,184911.0,Delhi
2020,2,district,South West,6,TOTAL,1131,186173.0,Delhi
2020,2,district,Central Delhi,7,TOTAL,971,154625.0,Delhi
2020,2,district,New Delhi,8,TOTAL,881,152882.0,Delhi
2020,2,district,North,9,TOTAL,736,123572.0,Delhi
2020,2,district,Shahdara,10,TOTAL,435,73327.0,Delhi
2020,3,district,West,1,TOTAL,1250,330947.0,Delhi
2020,3,district,South East Delhi,2,TOTAL,922,240168.0,Delhi
2020,3,district,North West,3,TOTAL,815,195772.0,Delhi
2020,3,district,South West,4,TOTAL,789,243882.0,Delhi
2020,3,district,Central Delhi,5,TOTAL,672,153666.0,Delhi
2020,3,district,New Delhi,6,TOTAL,652,161870.0,Delhi
2020,3,district,East,7,TOTAL,641,163616.0,Delhi
2020,3,district,South,8,TOTAL,637,157653.0,Delhi
2020,3,district,North,9,TOTAL,588,136601.0,Delhi
2020,3,district,Shahdara,10,TOTAL,316,73604.0,Delhi
2020,4,district,West,1,TOTAL,1383,1065762.0,Delhi
2020,4,district,South East Delhi,2,TOTAL,1240,965278.0,Delhi
2020,4,district,South West,3,TOTAL,1094,1007667.0,Delhi
2020,4,district,New Delhi,4,TOTAL,1030,945117.0,Delhi
2020,4,district,North West,5,TOTAL,993,770313.0,Delhi
2020,4,district,Central Delhi,6,TOTAL,778,611387.0,Delhi
2020,4,district,North,7,TOTAL,760,645843.0,Delhi
2020,4,district,East,8,TOTAL,732,564969.0,Delhi
2020,4,district,South,9,TOTAL,622,567678.0,Delhi
2020,4,district,Shahdara,10,TOTAL,578,464731.0,Delhi
2021,1,district,West,1,TOTAL,2017,1508820.0,Delhi
2021,1,district,South East Delhi,2,TOTAL,1672,1129582.0,Delhi
2021,1,district,New Delhi,3,TOTAL,1315,1007873.0,Delhi
2021,1,district,Central Delhi,4,TOTAL,1248,904623.0,Delhi
2021,1,district,North West,5,TOTAL,1209,1039214.0,Delhi
2021,1,district,South West,6,TOTAL,1122,955826.0,Delhi
2021,1,district,North,7,TOTAL,1071,836840.0,Delhi
2021,1,district,South,8,TOTAL,876,689212.0,Delhi
2021,1,district,East,9,TOTAL,869,557334.0,Delhi
2021,1,district,North East,10,TOTAL,724,557236.0,Delhi
2021,2,district,West,1,TOTAL,1965,1709029.0,Delhi
2021,2,district,North,2,TOTAL,1715,1204997.0,Delhi
2021,2,district,South East Delhi,3,TOTAL,1372,1138461.0,Delhi
2021,2,district,South West,4,TOTAL,1350,1213927.0,Delhi
2021,2,district,North West,5,TOTAL,1241,1037196.0,Delhi
2021,2,district,New Delhi,6,TOTAL,1214,1094080.0,Delhi
2021,2,district,Central Delhi,7,TOTAL,1169,912743.0,Delhi
2021,2,district,South,8,TOTAL,966,804844.0,Delhi
2021,2,district,East,9,TOTAL,905,673239.0,Delhi
2021,2,district,North East,10,TOTAL,757,545097.0,Delhi
2021,3,district,West,1,TOTAL,2246,2081839.0,Delhi
2021,3,district,South East Delhi,2,TOTAL,1983,1712098.0,Delhi
2021,3,district,Central Delhi,3,TOTAL,1922,1681351.0,Delhi
2021,3,district,New Delhi,4,TOTAL,1614,1641612.0,Delhi
2021,3,district,South West,5,TOTAL,1605,1521438.0,Delhi
2021,3,district,North West,6,TOTAL,1564,1354014.0,Delhi
2021,3,district,North,7,TOTAL,1393,1225046.0,Delhi
2021,3,district,East,8,TOTAL,1163,1050569.0,Delhi
2021,3,district,North East,9,TOTAL,1095,880410.0,Delhi
2021,3,district,South,10,TOTAL,1091,1054717.0,Delhi
2021,4,district,West,1,TOTAL,5047,5302169.0,Delhi
2021,4,district,South East Delhi,2,TOTAL,3928,4127616.0,Delhi
2021,4,district,North West,3,TOTAL,3819,4201220.0,Delhi
2021,4,district,Central Delhi,4,TOTAL,3812,3661609.0,Delhi
2021,4,district,New Delhi,5,TOTAL,3386,3883912.0,Delhi
2021,4,district,South West,6,TOTAL,3041,3508911.0,Delhi
2021,4,district,North,7,TOTAL,2825,3116537.0,Delhi
2021,4,district,East,8,TOTAL,2256,2417363.0,Delhi
2021,4,district,Shahdara,9,TOTAL,2078,2090727.0,Delhi
2021,4,district,South,10,TOTAL,2057,2315999.0,Delhi
2022,1,district,West,1,TOTAL,4368,5442041.0,Delhi
2022,1,district,South East Delhi,2,TOTAL,3520,4221226.0,Delhi
2022,1,district,North West,3,TOTAL,3003,3853703.0,Delhi
2022,1,district,Central Delhi,4,TOTAL,2816,3359581.0,Delhi
2022,1,district,New Delhi,5,TOTAL,2587,3572728.0,Delhi
2022,1,district,South West,6,TOTAL,2524,3460149.0,Delhi
2022,1,district,North,7,TOTAL,2321,3131536.0,Delhi
2022,1,district,East,8,TOTAL,1911,2269280.0,Delhi
2022,1,district,South,9,TOTAL,1879,2413929.0,Delhi
2022,1,district,North East,10,TOTAL,1695,1862686.0,Delhi
2022,2,district,West,1,TOTAL,3733,4528416.0,Delhi
2022,2,district,South East Delhi,2,TOTAL,3161,3474446.0,Delhi
2022,2,district,New Delhi,3,TOTAL,2855,3574229.0,Delhi
2022,2,district,North West,4,TOTAL,2845,3510159.0,Delhi
2022,2,district,Central Delhi,5,TOTAL,2686,3314681.0,Delhi
2022,2,district,South West,6,TOTAL,2361,3039345.0,Delhi
2022,2,district,North,7,TOTAL,1952,2490119.0,Delhi
2022,2,district,East,8,TOTAL,1843,2145058.0,Delhi
2022,2,district,South,9,TOTAL,1775,2119168.0,Delhi
2022,2,district,Shahdara,10,TOTAL,1609,1844384.0,Delhi
2022,3,district,West,1,TOTAL,5208,5873812.0,Delhi
2022,3,district,South East Delhi,2,TOTAL,4420,4781194.0,Delhi
2022,3,district,New Delhi,3,TOTAL,3866,4840514.0,Delhi
2022,3,district,North West,4,TOTAL,3572,4132808.0,Delhi
2022,3,district,Central Delhi,5,TOTAL,3498,3901385.0,Delhi
2022,3,district,South West,6,TOTAL,3227,4114804.0,Delhi
2022,3,district,North,7,TOTAL,2762,3293169.0,Delhi
2022,3,district,East,8,TOTAL,2695,3102828.0,Delhi
2022,3,district,South,9,TOTAL,2517,3019117.0,Delhi
2022,3,district,Shahdara,10,TOTAL,2094,2339310.0,Delhi
2022,4,district,West,1,TOTAL,6947,8360376.0,Delhi
2022,4,district,South East Delhi,2,TOTAL,5868,7072604.0,Delhi
2022,4,district,New Delhi,3,TOTAL,5340,7125528.0,Delhi
2022,4,district,North West,4,TOTAL,5085,6057907.0,Delhi
2022,4,district,Central Delhi,5,TOTAL,4815,5765957.0,Delhi
2022,4,district,South West,6,TOTAL,4149,5489366.0,Delhi
2022,4,district,North,7,TOTAL,4013,5304295.0,Delhi
2022,4,district,South,8,TOTAL,3527,4511956.0,Delhi
2022,4,district,East,9,TOTAL,3297,3984005.0,Delhi
2022,4,district,North East,10,TOTAL,2948,3363238.0,Delhi
2023,1,district,West,1,TOTAL,6429,8754573.0,Delhi
2023,1,district,South East Delhi,2,TOTAL,5517,7079871.0,Delhi
2023,1,district,New Delhi,3,TOTAL,5291,6922018.0,Delhi
2023,1,district,Central Delhi,4,TOTAL,4699,6401871.0,Delhi
2023,1,district,North West,5,TOTAL,4579,5962088.0,Delhi
2023,1,district,North,6,TOTAL,3741,5130361.0,Delhi
2023,1,district,South West,7,TOTAL,3638,5341251.0,Delhi
2023,1,district,South,8,TOTAL,3201,4269965.0,Delhi
2023,1,district,East,9,TOTAL,3196,4249403.0,Delhi
2023,1,district,Shahdara,10,TOTAL,2806,3681028.0,Delhi
2023,2,district,West,1,TOTAL,5862,7931949.0,Delhi
2023,2,district,South East Delhi,2,TOTAL,4732,6257813.0,Delhi
2023,2,district,New Delhi,3,TOTAL,4694,6410215.0,Delhi
2023,2,district,North West,4,TOTAL,4428,5604148.0,Delhi
2023,2,district,Central Delhi,5,TOTAL,4368,5481162.0,Delhi
2023,2,district,South West,6,TOTAL,3696,5282173.0,Delhi
2023,2,district,North,7,TOTAL,3277,4436173.0,Delhi
2023,2,district,South,8,TOTAL,3088,4214071.0,Delhi
2023,2,district,East,9,TOTAL,2857,3875525.0,Delhi
2023,2,district,Shahdara,10,TOTAL,2225,2826508.0,Delhi
2023,3,district,West,1,TOTAL,6673,8338655.0,Delhi
2023,3,district,South East Delhi,2,TOTAL,5876,7115008.0,Delhi
2023,3,district,New Delhi,3,TOTAL,5549,7246294.0,Delhi
2023,3,district,North West,4,TOTAL,4658,5650162.0,Delhi
2023,3,district,South West,5,TOTAL,4448,6189343.0,Delhi
2023,3,district,Central Delhi,6,TOTAL,4404,5352372.0,Delhi
2023,3,district,South,7,TOTAL,3522,4443430.0,Delhi
2023,3,district,North,8,TOTAL,3469,4630888.0,Delhi
2023,3,district,East,9,TOTAL,3371,4011665.0,Delhi
2023,3,district,Shahdara,10,TOTAL,2697,3233714.0,Delhi
2023,4,district,West,1,TOTAL,7829,10545733.0,Delhi
2023,4,district,South East Delhi,2,TOTAL,7111,9746023.0,Delhi
2023,4,district,New Delhi,3,TOTAL,5952,8790140.0,Delhi
2023,4,district,Central Delhi,4,TOTAL,5884,7718670.0,Delhi
2023,4,district,North West,5,TOTAL,5426,7399787.0,Delhi
2023,4,district,South West,6,TOTAL,5023,7264073.0,Delhi
2023,4,district,North,7,TOTAL,4410,6111161.0,Delhi
2023,4,district,South,8,TOTAL,4127,6172136.0,Delhi
2023,4,district,East,9,TOTAL,3740,4742013.0,Delhi
2023,4,district,Shahdara,10,TOTAL,3426,4582842.0,Delhi
2024,1,district,West,1,TOTAL,7237,10552936.0,Delhi
2024,1,district,South East Delhi,2,TOTAL,6809,9567339.0,Delhi
2024,1,district,New Delhi,3,TOTAL,6087,9325880.0,Delhi
2024,1,district,Central Delhi,4,TOTAL,5322,7235636.0,Delhi
2024,1,district,North West,5,TOTAL,4927,6850074.0,Delhi
2024,1,district,South West,6,TOTAL,4580,7322844.0,Delhi
2024,1,district,North,7,TOTAL,4232,6202239.0,Delhi
2024,1,district,South,8,TOTAL,3912,5652343.0,Delhi
2024,1,district,East,9,TOTAL,3678,5392486.0,Delhi
2024,1,district,Shahdara,10,TOTAL,3164,4217939.0,Delhi
2024,2,district,West,1,TOTAL,6150,9059574.0,Delhi
2024,2,district,South East Delhi,2,TOTAL,5596,7983727.0,Delhi
2024,2,district,New Delhi,3,TOTAL,5492,8550323.0,Delhi
2024,2,district,Central Delhi,4,TOTAL,4851,6879526.0,Delhi
2024,2,district,North West,5,TOTAL,4453,6426847.0,Delhi
2024,2,district,South West,6,TOTAL,4190,6424789.0,Delhi
2024,2,district,North,7,TOTAL,3690,5569856.0,Delhi
2024,2,district,South,8,TOTAL,3472,5238461.0,Delhi
2024,2,district,East,9,TOTAL,3209,4765406.0,Delhi
2024,2,district,Shahdara,10,TOTAL,2603,3899405.0,Delhi
2024,3,district,West,1,TOTAL,6568,9409580.0,Delhi
2024,3,district,South East,2,TOTAL,6501,9122525.0,Delhi
2024,3,district,New Delhi,3,TOTAL,6055,9251030.0,Delhi
2024,3,district,Central Delhi,4,TOTAL,4735,6449913.0,Delhi
2024,3,district,North West,5,TOTAL,4631,7025475.0,Delhi
2024,3,district,South West,6,TOTAL,4576,7288608.0,Delhi
2024,3,district,North,7,TOTAL,3784,5621466.0,Delhi
2024,3,district,South,8,TOTAL,3762,5506223.0,Delhi
2024,3,district,East,9,TOTAL,3177,4212716.0,Delhi
2024,3,district,Shahdara,10,TOTAL,2721,3718115.0,Delhi
2024,4,district,West,1,TOTAL,9538,13105331.0,Delhi
2024,4,district,South East,2,TOTAL,8789,11891728.0,Delhi
2024,4,district,New Delhi,3,TOTAL,7568,11475253.0,Delhi
2024,4,district,Central Delhi,4,TOTAL,7265,9684280.0,Delhi
2024,4,district,North West,5,TOTAL,6893,9461832.0,Delhi
2024,4,district,South West,6,TOTAL,5921,8998337.0,Delhi
2024,4,district,North,7,TOTAL,5386,7334682.0,Delhi
2024,4,district,South,8,TOTAL,4916,6929468.0,Delhi
2024,4,district,East,9,TOTAL,4096,5612454.0,Delhi
2024,4,district,North East,10,TOTAL,3839,4765826.0,Delhi
2020,2,district,North Goa,1,TOTAL,181,37838.0,Goa
2020,2,district,South Goa,2,TOTAL,160,33262.0,Goa
2020,3,district,North Goa,1,TOTAL,401,115163.0,Goa
2020,3,district,South Goa,2,TOTAL,282,81701.0,Goa
2020,4,district,North Goa,1,TOTAL,351,398099.0,Goa
2020,4,district,South Goa,2,TOTAL,263,284265.0,Goa
2021,1,district,North Goa,1,TOTAL,514,464207.0,Goa
2021,1,district,South Goa,2,TOTAL,365,363177.0,Goa
2021,2,district,North Goa,1,TOTAL,561,531664.0,Goa
2021,2,district,South Goa,2,TOTAL,455,496675.0,Goa
2021,3,district,North Goa,1,TOTAL,668,825408.0,Goa
2021,3,district,South Goa,2,TOTAL,546,560578.0,Goa
2021,4,district,North Goa,1,TOTAL,1203,1604306.0,Goa
2021,4,district,South Goa,2,TOTAL,884,1133010.0,Goa
2022,1,district,North Goa,1,TOTAL,1369,2131215.0,Goa
2022,1,district,South Goa,2,TOTAL,1265,1734030.0,Goa
2022,2,district,North Goa,1,TOTAL,2018,3006451.0,Goa
2022,2,district,South Goa,2,TOTAL,1506,2087059.0,Goa
2022,3,district,North Goa,1,TOTAL,1669,2298586.0,Goa
2022,3,district,South Goa,2,TOTAL,1488,1843522.0,Goa
2022,4,district,North Goa,1,TOTAL,2517,3662258.0,Goa
2022,4,district,South Goa,2,TOTAL,1871,2528411.0,Goa
2023,1,district,North Goa,1,TOTAL,2130,3216159.0,Goa
2023,1,district,South Goa,2,TOTAL,1967,2643390.0,Goa
2023,2,district,North Goa,1,TOTAL,2231,3373064.0,Goa
2023,2,district,South Goa,2,TOTAL,1935,2557737.0,Goa
2023,3,district,North Goa,1,TOTAL,2161,3229062.0,Goa
2023,3,district,South Goa,2,TOTAL,1766,2416992.0,Goa
2023,4,district,North Goa,1,TOTAL,2725,4320025.0,Goa
2023,4,district,South Goa,2,TOTAL,2158,3090976.0,Goa
2024,1,district,North Goa,1,TOTAL,2803,4037155.0,Goa
2024,1,district,South Goa,2,TOTAL,2422,3490938.0,Goa
2024,2,district,North Goa,1,TOTAL,2752,4045983.0,Goa
2024,2,district,South Goa,2,TOTAL,2269,3132575.0,Goa
2024,3,district,South Goa,1,TOTAL,2836,4097331.0,Goa
2024,3,district,North Goa,2,TOTAL,2518,3954359.0,Goa
2024,4,district,South Goa,1,TOTAL,3426,4867109.0,Goa
2024,4,district,North Goa,2,TOTAL,3236,5036265.0,Goa
2020,2,district,Ahmadabad,1,TOTAL,2282,396800.0,Gujarat
2020,2,district,Surat,2,TOTAL,1255,220970.0,Gujarat
2020,2,district,Vadodara,3,TOTAL,580,110090.0,Gujarat
2020,2,district,Rajkot,4,TOTAL,545,96057.0,Gujarat
2020,2,district,Gandhinagar,5,TOTAL,509,92680.0,Gujarat
2020,2,district,Valsad,6,TOTAL,348,64661.0,Gujarat
2020,2,district,Kachchh,7,TOTAL,320,65377.0,Gujarat
2020,2,district,Bharuch,8,TOTAL,273,54151.0,Gujarat
2020,2,district,Mahesana,9,TOTAL,192,39039.0,Gujarat
2020,2,district,Bhavnagar,10,TOTAL,148,28854.0,Gujarat
2020,3,district,Ahmadabad,1,TOTAL,2682,655107.0,Gujarat
2020,3,district,Surat,2,TOTAL,2206,544354.0,Gujarat
2020,3,district,Vadodara,3,TOTAL,1162,360274.0,Gujarat
2020,3,district,Bharuch,4,TOTAL,614,174068.0,Gujarat
2020,3,district,Kachchh,5,TOTAL,583,164427.0,Gujarat
2020,3,district,Gandhinagar,6,TOTAL,562,162208.0,Gujarat
2020,3,district,Rajkot,7,TOTAL,522,136449.0,Gujarat
